004,1078,CHEVROLET P.UP H/85 ORIGINAL                                 ,ANTENA              ,FELKO                                   , 21.00,         106.71
004,1098,CHEVROLET P.UP D/85 ORIGINAL                                 ,ANTENA              ,FELKO                                   , 21.00,          95.84
004,1098B       ,CHEVROLET PICK UP C10 D/OCT.88 ORIGINAL                      ,ANTENA              ,FELKO                                   , 21.00,         104.13
004,4006,CHEVROLET P.UP C20-D20 ORIGI-  NAL                           ,ANTENA              ,FELKO                                   , 21.00,          60.59
004,4036,CHEVETTE ORIGINAL                                            ,ANTENA              ,FELKO                                   , 21.00,          60.59
004,4063,CHEVROLET MONZA ORIGINAL                                     ,ANTENA              ,FELKO                                   , 21.00,          60.59
004,4065,CHEVROLET KADETT ORIGINAL                                    ,ANTENA              ,FELKO                                   , 21.00,          60.59
004,4067,CHEVROLET P.UP LUV TODAS ORIGI -NAL                          ,ANTENA              ,FELKO                                   , 21.00,          60.59
004,4068,CHEVROLET CORSA BERLINA 4PTAS.                               ,ANTENA              ,FELKO                                   , 21.00,          69.17
004,1020,LATERAL 4 SECCIONES REFORZADA                                ,ANTENA              ,FELKO                                   , 21.00,          91.97
004,1022,LATERAL 5 SECCIONES REFORZADA                                ,ANTENA              ,FELKO                                   , 21.00,         104.13
004,1022B       ,LATERAL FIBRA DE VIDRIO REFOR- ZADA 1.80M                    ,ANTENA              ,FELKO                                   , 21.00,          96.69
004,1023,PARAGOLPE FIBRA DE VIDRIO                                    ,ANTENA              ,FELKO                                   , 21.00,         124.03
004,1088,LATERAL REGULABLE FIBRA VIDRIO 1300MM                        ,ANTENA              ,FELKO                                   , 21.00,         130.05
004,1090,LATIGO (TIPO) REGULABLE FIBRA  DE VIDRIO 1800MM              ,ANTENA              ,FELKO                                   , 21.00,         124.03
004,1054,PICK-UP VARIAS                                               ,ANTENA              ,FELKO                                   , 21.00,          79.35
004,1055,PICK UP VARIAS VARILLA DE ACE- RO INOXIDABLE                 ,ANTENA              ,FELKO                                   , 21.00,          75.05
004,1082,PARA PARANTE-PARABRISA 1200 MM                               ,ANTENA              ,FELKO                                   , 21.00,          79.80
004,350,ELECTRICA AUTOMATICA                                         ,ANTENA              ,FELKO                                   , 21.00,         165.63
004,6700N       ,ANTENA 1086 NEGRA                                            ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          34.85
004,6700C       ,ANTENA 1086 CROMADA                                          ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          34.85
004,6701,PEUGEOT-RENAULT-CITROEN FIBRA  DE VIDRIO 85CM                ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          34.85
004,6702,PEUGEOT-RENAULT-CITROEN ORIGI- NAL FIBRA VIDRIO C/BOBINA GAN.,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          34.85
004,6703,ANTENA 2087 PEUGEOT-FIAT-RENAU -LT                           ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          34.85
004,6704,ANTENA 2088 PEUGEOT-FIAT-RENAU LT                            ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          34.85
004,6705,ANTENA 0014 GOL GTI-POLO-CORSA -TEMPRA                       ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          42.48
004,6706,EXTENSIBLE 2 TRAMOS 60CM                                     ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          49.91
004,6707NEGRA   ,ANTENA 2086 /FIAT-PEUGEOT                                    ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          34.85
004,6707CROMADA ,ANTENA 2086 /FIAT-PEUGEOT                                    ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          34.85
004,6653,PEUGEOT 306 ORIGINAL                                         ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          34.77
004,6654,PEUGEOT 306 ORIGINAL                                         ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          34.77
004,6655,PEUGEOT 306 ORIGINAL                                         ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          46.04
004,6656,RENAULT KANGOO ORIGINAL                                      ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          46.04
004,6657,RENAULT KANGOO ORIGINAL                                      ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          46.04
004,6658,PEUGEOT 206 ORIGINAL                                         ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          46.04
004,6659,PEUGEOT 405 ORIGINAL                                         ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          46.04
004,6716,ADAPTADOR P/BASES Y MASTILES                                 ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,           7.43
004,6708,FORD KA MASTIL 55CM                                          ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          34.85
004,6709,RENAULT KANGOO MASTIL 70CM                                   ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          34.85
004,6710,PEUGEOT BOXER MASTIL 45CM                                    ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          34.85
004,6711,CHEVROLET P.UP SILVERADO 80CM                                ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          42.48
004,6712,CHEVROLET P.UP BLAZER 80CM                                   ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          42.48
004,6713,FORD P.UP-CHEVROLET-GM 80CM                                  ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          42.48
004,6714,FIAT DUCATO GOMA 35CM                                        ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          38.62
004,6715,RENAULT TWINGO FIBRA DE VIDRIO 100CM                         ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          49.91
004,6609,ADAPTADOR LARGO FICHA DIN A FI -CHA ISO PLANA                ,FICHAS ANTENA       ,FELKO                                   , 21.00,          12.59
004,6613,DERIVADOR PARA 2 EQUIPOS                                     ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          19.15
004,6612,PROLONGADOR 320CM                                            ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          26.46
004,6600,ADAPTADOR FICHA DIN A CONECTOR ROSCADO                       ,FICHAS ANTENA       ,FELKO                                   , 21.00,          36.90
004,6601,ADAPTADOR FICHA HEMBRA A FICHA DIN                           ,FICHAS ANTENA       ,FELKO                                   , 21.00,          21.30
004,6602,ADAPTADOR FICHA HEMBRA A FICHA DIN C/CABLE 12V               ,FICHAS ANTENA       ,FELKO                                   , 21.00,          24.73
004,6603,ADAPTADOR FICHA ISO PLANA A FI -CHA DIN                      ,FICHAS ANTENA       ,FELKO                                   , 21.00,          21.30
004,6604,ADAPTADOR FICHA ISO PLANA A CO -NECTOR ROSCADO               ,FICHAS ANTENA       ,FELKO                                   , 21.00,          21.30
004,6605,ADAPTADOR FICHA DIN/ISO MACHO                                ,FICHAS ANTENA       ,FELKO                                   , 21.00,          21.30
004,6606,CHICOTE C/HEMBRA P/ESTEREO                                   ,FICHAS ANTENA       ,FELKO                                   , 21.00,           9.16
004,6607,CHICOTE C/MACHO P/ESTEREO                                    ,FICHAS ANTENA       ,FELKO                                   , 21.00,           9.16
004,6608,ADAPTADOR CORTO FICHA DIN A FI -CHA ISO PLANA                ,FICHAS ANTENA       ,FELKO                                   , 21.00,          12.59
004,6610,PROLONGADOR 50CM                                             ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          17.83
004,6611,PROLONGADOR 120CM                                            ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          21.73
004,6614,ADAPTADOR FICHA ISO PLANA RT                                 ,FICHAS ANTENA       ,FELKO                                   , 21.00,           9.16
004,6615,LATERALES                                                    ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          18.70
004,6616,UNIVERSAL DE TECHO                                           ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          21.73
004,6650,RENAULT MEGANE ORIGINAL                                      ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          34.77
004,6651,RENAULT MEGANE ORIGINAL                                      ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          46.04
004,6652,RENAULT MEGANE ORIGINAL                                      ,CABLE DE ANTENA     ,FELKO                                   , 21.00,          46.04
004,5028,FIAT 600 3 TRAMOS 900MM                                      ,ANTENA              ,FELKO                                   , 21.00,          65.08
004,5032,FIAT 125-1600 3 TRAMOS 900MM                                 ,ANTENA              ,FELKO                                   , 21.00,          65.08
004,5034,FIAT 128 3 TRAMOS 900MM                                      ,ANTENA              ,FELKO                                   , 21.00,          65.08
004,5066,FIAT 133 3 TRAMOS 900MM                                      ,ANTENA              ,FELKO                                   , 21.00,          65.08
004,5042,FORD FALCON 3 TRAMOS 900MM                                   ,ANTENA              ,FELKO                                   , 21.00,          65.08
004,5076,FORD TAUNUS 3 TRAMOS 900MM                                   ,ANTENA              ,FELKO                                   , 21.00,          65.08
004,4070,FORD ORION                                                   ,ANTENA              ,FELKO                                   , 21.00,          60.59
004,4071,FORD GALAXY MANUAL                                           ,ANTENA              ,FELKO                                   , 21.00,          65.08
004,4020,VOLKSWAGEN GOL GL ORIGINAL                                   ,ANTENA              ,FELKO                                   , 21.00,          65.08
004,4022,VOLKSWAGEN POINTER ORIGINAL                                  ,ANTENA              ,FELKO                                   , 21.00,          60.59
004,4026,VOLKSWAGEN SENDA ORIGINAL                                    ,ANTENA              ,FELKO                                   , 21.00,          60.59
004,4028,VOLKSWAGEN SAVEIRO ORIGINAL                                  ,ANTENA              ,FELKO                                   , 21.00,          60.59
004,4061,VOLKSWAGEN CARAT ORIGINAL                                    ,ANTENA              ,FELKO                                   , 21.00,          65.08
004,4030,VOLKSWAGEN PASSAT ORIGINAL                                   ,ANTENA              ,FELKO                                   , 21.00,          65.08
004,8090,TECHO REGULACION 180 GOMA BASE REDONDA                       ,ANTENA              ,FELKO                                   , 21.00,          57.24
004,8054,TOP                                                          ,ANTENA              ,FELKO                                   , 21.00,          73.77
004,5006,TOYOTA HILUX PICK UP                                         ,ANTENA              ,FELKO                                   , 21.00,          78.08
004,RAE01       ,BMW KIT INOXIDABLE                                           ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          94.56
004,RAE02TE     ,CENTURY TELESCOPICO                                          ,ANTENA              ,FELKO                                   , 21.00,          47.31
004,RAE02TR     ,CENTURY TRIPA                                                ,ANTENA              ,FELKO                                   , 21.00,          14.34
004,RAE02CO     ,CENTURY COMPLETO                                             ,ANTENA              ,FELKO                                   , 21.00,          61.65
004,RAE03TE     ,FOSHAM TELESCOPICO                                           ,ANTENA              ,FELKO                                   , 21.00,          56.37
004,RAE03TR     ,FOSHAM TRIPA                                                 ,ANTENA              ,FELKO                                   , 21.00,          15.27
004,RAE03CO     ,FOSHAM COMPLETO                                              ,ANTENA              ,FELKO                                   , 21.00,          71.54
004,RAE04TE     ,HARADA TELESCOPICO                                           ,ANTENA              ,FELKO                                   , 21.00,          52.49
004,RAE04TR     ,HARADA TRIPA                                                 ,ANTENA              ,FELKO                                   , 21.00,          15.27
004,RAE04CO     ,HARADA COMPLETO                                              ,ANTENA              ,FELKO                                   , 21.00,          67.68
004,RAE05TE     ,MECCA TELESCOPICO                                            ,ANTENA              ,FELKO                                   , 21.00,          47.31
004,RAE05TR     ,MECCA TRIPA                                                  ,ANTENA              ,FELKO                                   , 21.00,          14.34
004,RAE05CO     ,MECCA COMPLETO                                               ,ANTENA              ,FELKO                                   , 21.00,          61.65
004,RAE06       ,MERCEDES BENZ KIT                                            ,ANTENA              ,FELKO                                   , 21.00,          94.56
004,RAE07TE     ,NIPPON TELESCOPICO                                           ,ANTENA              ,FELKO                                   , 21.00,          48.63
004,RAE07TR     ,NIPPON TRIPA                                                 ,ANTENA              ,FELKO                                   , 21.00,          16.15
004,RAE07CO     ,NIPPON COMPLETO                                              ,ANTENA              ,FELKO                                   , 21.00,          65.08
004,RAE08TE     ,FORD SIERRA TELESCOPICO                                      ,ANTENA              ,FELKO                                   , 21.00,          48.63
004,RAE08TR     ,FORD SIERRA TRIPA                                            ,ANTENA              ,FELKO                                   , 21.00,          16.15
004,RAE08CO     ,FORD SIERRA COMPLETA                                         ,ANTENA              ,FELKO                                   , 21.00,          65.08
004,RAE09TE     ,TONICHI TELESCOPICO                                          ,ANTENA              ,FELKO                                   , 21.00,          47.31
004,RAE09TR     ,TONICHI TRIPA                                                ,ANTENA              ,FELKO                                   , 21.00,          14.34
004,RAE09CO     ,TONICHI COMPLETO                                             ,ANTENA              ,FELKO                                   , 21.00,          61.65
004,RAE10       ,TOYOTA KIT                                                   ,ANTENA              ,FELKO                                   , 21.00,          78.08
004,RAE11TE     ,VW GACEL TELESCOPICO                                         ,ANTENA              ,FELKO                                   , 21.00,          48.63
004,RAE11TR     ,VW GACEL TRIPA                                               ,ANTENA              ,FELKO                                   , 21.00,          16.15
004,RAE11CO     ,VW GACEL COMPLETO                                            ,ANTENA              ,FELKO                                   , 21.00,          65.08
004,RAE12TE     ,P/ANTENA ELECTRICA BRASILERA   TELESCOPICO                   ,ANTENA              ,FELKO                                   , 21.00,          40.03
004,RAE12TR     ,P/ANTENA ELECTRICA BRASILERA   TRIPA DENTADA                 ,ANTENA              ,FELKO                                   , 21.00,          69.36
004,RAE13TE     ,CALEARO ELECTRICA TELESCOPICO                                ,VARILLA DE ANTENA   ,FELKO                                   , 21.00,          48.63
004,RAE13TR     ,CALEARO ELECTRICA TRIPA DENTA- DA                            ,ANTENA              ,FELKO                                   , 21.00,          69.36
004,EXHIBIDOR   ,DE 0.80M X 0.90M C/12 MODELOS  DE ANTENAS                    ,EXHIBIDOR DE ANTENAS,FELKO                                   , 21.00,         433.45
004,7075,MERCEDES BENZ SPRINTER                                       ,ANTENA              ,FELKO                                   , 21.00,          84.53
004,5,FIAT TEMPRA /CHEVROLET CORSA-  GOL-POINTER GTI ELECTRONI.12V ,ADHESIVOS TRIDIMENS.,FELKO                                   , 21.00,         113.82
005,LV05        ,FORD PICK UP 78                                              ,EQUIPO LAVAPARABRISA,AUTO KLINER                             , 21.00,          42.29
005,LV06        ,FORD FALCON 61/77                                            ,EQUIPO LAVAPARABRISA,AUTO KLINER                             , 21.00,          52.87
005,LV07        ,FORD FALCON 78                                               ,EQUIPO LAVAPARABRISA,AUTO KLINER                             , 21.00,          60.69
005,LV08        ,FIAT 600-750-1100                                            ,EQUIPO LAVAPARABRISA,AUTO KLINER                             , 21.00,          29.40
005,LV09        ,FIAT 128                                                     ,EQUIPO LAVAPARABRISA,AUTO KLINER                             , 21.00,          29.40
005,LV13        ,RENAULT 6-12-4S-4G                                           ,EQUIPO LAVAPARABRISA,AUTO KLINER                             , 21.00,          49.65
005,LV17        ,DODGE 1500                                                   ,EQUIPO LAVAPARABRISA,AUTO KLINER                             , 21.00,          46.85
005,LV19        ,UNIVERSAL C/BOMBA DE PIE                                     ,EQUIPO LAVAPARABRISA,AUTO KLINER                             , 21.00,          39.56
005,LV21        ,UNIVERSAL C/BOMBA DE MANO                                    ,EQUIPO LAVAPARABRISA,AUTO KLINER                             , 21.00,          29.40
005,LV22        ,UNIVERSAL ELECTRICO 12V                                      ,EQUIPO LAVAPARABRISA,AUTO KLINER                             , 21.00,          73.24
005,LV25        ,CITROEN AMI 8                                                ,EQUIPO LAVAPARABRISA,AUTO KLINER                             , 21.00,          62.99
005,LV26        ,UNIVERSAL ELECTRICO 12V C/BOT. 4 LTS.                        ,EQUIPO LAVAPARABRISA,AUTO KLINER                             , 21.00,          97.33
005,LV27        ,RENAULT 12 ELECTRICO                                         ,EQUIPO LAVAPARABRISA,AUTO KLINER                             , 21.00,          77.62
005,LV29        ,FIAT DUNA                                                    ,EQUIPO LAVAPARABRISA,AUTO KLINER                             , 21.00,          80.63
005,LV30        ,FIAT UNO (2 BOMBAS)                                          ,EQUIPO LAVAPARABRISA,AUTO KLINER                             , 21.00,         127.28
005,LV31        ,UNIVERSAL ELECTRICO 24V C/BOT. 4 LTS.                        ,EQUIPO LAVAP.ELECTR.,AUTO KLINER                             , 21.00,         102.05
005,LV32        ,UNIVERSAL ELECTRICO 24V                                      ,EQUIPO LAVAP.ELECTR.,AUTO KLINER                             , 21.00,          77.95
005,LV34        ,UNIVERSAL ELECTRICO 24V CENTRI -FUGO                         ,EQUIPO LAVAP.ELECTR.,AUTO KLINER                             , 21.00,          51.41
005,LV35        ,UNIVERSAL ELECTRICO 12V CENTRI -FUGO                         ,EQUIPO LAVAP.ELECTR.,AUTO KLINER                             , 21.00,          47.24
005,LV36        ,UNIVERSAL ELECTRICO 12V CENTRI -FUGO 4L                      ,EQUIPO LAVAP.ELECTR.,AUTO KLINER                             , 21.00,          70.87
005,LV37        ,UNIVERSAL ELECTRICO 24V CENTRI -FUGO 4L                      ,EQUIPO LAVAP.ELECTR.,AUTO KLINER                             , 21.00,          75.04
005,LV38        ,UNIVERSAL ELECTRICO 12V CENTRI -FUGO 2L (ECONOMICO)          ,EQUIPO LAVAP.ELECTR.,AUTO KLINER                             , 21.00,          43.65
005,LV39        ,UNIVERSAL ELECTRICO 24V CENTRI -FUGO 2L (ECONOMICO)          ,EQUIPO LAVAP.ELECTR.,AUTO KLINER                             , 21.00,          46.13
005,LV40        ,UNIVERSAL ELECTRICO 12V CENTRI -FUGO 4L (ECONOMICO)          ,EQUIPO LAVAP.ELECTR.,AUTO KLINER                             , 21.00,          48.87
005,LV41        ,UNIVERSAL ELECTRICO 24V CENTRI -FUGO 4L (ECONOMICO)          ,EQUIPO LAVAP.ELECTR.,AUTO KLINER                             , 21.00,          51.36
005,LV100AK     ,FIAT 600 UNIVERSAL CHICA R.D.                                ,BOLSA LAVAPARABRISA ,AUTO KLINER                             , 21.00,           6.80
005,LV100C      ,CITROEN UNIVERSAL 403                                        ,BOLSA LAVAPARABRISA ,AUTO KLINER                             , 21.00,          11.09
005,LV100CH1    ,DODGE P.UP-CHEVROLET-VALIANT   III-IV                        ,DEPOSITO LAVAPARABR.,AUTO KLINER                             , 21.00,           7.91
005,LV100CH2    ,DODGE POLARA C/TAPA                                          ,DEPOSITO LAVAPARABR.,AUTO KLINER                             , 21.00,          20.56
005,LV100CHS    ,DODGE 1500                                                   ,DEPOSITO LAVAPARABR.,AUTO KLINER                             , 21.00,           8.98
005,LV100E      ,CITROEN AMI 8 EQUIPO ELECTRICO                               ,DEPOSITO LAVAPARABR.,AUTO KLINER                             , 21.00,          14.07
005,LV100E4     ,EQUIPO ELECTRICO 4L                                          ,DEPOSITO LAVAPARABR.,AUTO KLINER                             , 21.00,          30.25
005,LV100F      ,FORD P.UP-FALCON UNIVERSAL GRA NDE                           ,BOLSA LAVAPARABRISA ,AUTO KLINER                             , 21.00,           8.84
005,LV100F2     ,FORD TAUNUS-FALCON 82                                        ,DEPOSITO LAVAPARABR.,AUTO KLINER                             , 21.00,          15.62
005,LV100F9     ,FORD ESCORT TODOS /LAVALUNETA                                ,DEPOSITO LAVAPARABR.,AUTO KLINER                             , 21.00,          30.40
005,LV100FI     ,FIAT 1500                                                    ,BOLSA LAVAPARABRISA ,AUTO KLINER                             , 21.00,           9.29
005,LV100FI1    ,FIAT 128                                                     ,BOLSA LAVAPARABRISA ,AUTO KLINER                             , 21.00,           9.29
005,LV100FI2    ,FIAT 147 /LAVALUNETA                                         ,BOLSA LAVAPARABRISA ,AUTO KLINER                             , 21.00,          11.38
005,LV100FID    ,FIAT DUNA C/TAPA                                             ,DEPOSITO LAVAPARABR.,AUTO KLINER                             , 21.00,          28.37
005,LV100FIU    ,FIAT UNO C/TAPA                                              ,DEPOSITO LAVAPARABR.,AUTO KLINER                             , 21.00,          28.37
005,LV100GM1    ,CHEVROLET CHEVY C/TAPA                                       ,DEPOSITO LAVAPARABR.,AUTO KLINER                             , 21.00,          12.98
005,LV100P1     ,RENAULT 12-6-4S /PEUGEOT 404                                 ,DEPOSITO LAVAPARABR.,AUTO KLINER                             , 21.00,          12.02
005,LV100P2     ,PEUGEOT 504 C/TAPA                                           ,DEPOSITO LAVAPARABR.,AUTO KLINER                             , 21.00,          14.40
005,LV100RE     ,RENAULT 12 EQUIPO ELECTRICO                                  ,DEPOSITO LAVAPARABR.,AUTO KLINER                             , 21.00,          16.78
005,LV100T1     ,RENAULT TORINO                                               ,DEPOSITO LAVAPARABR.,AUTO KLINER                             , 21.00,          12.02
005,LV300CH     ,FORD P.UP-DODGE 1500 UNIVERSAL PIE                           ,BOMBA LAVAPARABRISA ,AUTO KLINER                             , 21.00,          12.07
005,LV300CH1    ,VALIANT III-IV /POLARA DE PIE                                ,BOMBA LAVAPARABRISA ,AUTO KLINER                             , 21.00,          12.89
005,LV300E      ,UNIVERSAL 12V                                                ,BOMBA LAVAP.ELECTRI.,AUTO KLINER                             , 21.00,          48.99
005,LV300E1     ,UNIVERSAL TIPO FORD 12V CENTRI -FUGA                         ,BOMBA LAVAP.ELECTRI.,AUTO KLINER                             , 21.00,          33.90
005,LV300E10    ,UNIVERSAL TIPO FORD 24V CENTRI -FUGA                         ,BOMBA LAVAP.ELECTRI.,AUTO KLINER                             , 21.00,          37.51
005,LV300E11    ,UNIVERSAL TIPO F/DUNA 12V CEN- TRIFUGA (ECONOMICA)           ,BOMBA LAVAP.ELECTRI.,AUTO KLINER                             , 21.00,          25.11
005,LV300E12    ,UNIVERSAL TIPO F/DUNA 24V CEN- TRIFUGA (ECONOMICA)           ,BOMBA LAVAP.ELECTRI.,AUTO KLINER                             , 21.00,          27.60
005,LV300E13    ,UNIVERSAL 12V CENTRIFUGA C/SO- PORTE (ECONOMICA)             ,BOMBA LAVAP.ELECTRI.,AUTO KLINER                             , 21.00,          27.60
